St. Jude Medical. File Revision : 5.2
Export Data Element : Locations
Export from Study : study_dwsG701994_2021_09_29_08_57_06
Export from Segment : Seg 00011
Export User Comments : Add comments here
Export files Stored in Dir : /var/STJ/Clinical/systemStudy/study_dwsG701994_2021_09_29_08_57_06/export/2021_09_29_16_45_46/
Export Start Time (h:m:s.msec) : 11:12:23.465
Export Start Time (secs usecs) : 1632913943 465410
Export End Time (h:m:s.msec) : 11:12:23.615
Export End Time (secs usecs) : 1632913943 615410
Export Duration (h:m:s.msec) : 00:00:00.150

Responsiveness : NLP_0_5 : Moderate
Positional Reference Type : system

Number of Catheters : 5
Catheter[0](name, num electrodes): HIS,4
   Electrode[0](name, channel): D,14
   Electrode[1](name, channel): 2,15
   Electrode[2](name, channel): 3,24
   Electrode[3](name, channel): 4,25
Catheter[1](name, num electrodes): CS,10
   Electrode[0](name, channel): D,0
   Electrode[1](name, channel): 2,1
   Electrode[2](name, channel): 3,2
   Electrode[3](name, channel): 4,3
   Electrode[4](name, channel): 5,4
   Electrode[5](name, channel): 6,5
   Electrode[6](name, channel): 7,6
   Electrode[7](name, channel): 8,7
   Electrode[8](name, channel): 9,8
   Electrode[9](name, channel): 10,9
Catheter[2](name, num electrodes): GRID,18
   Electrode[0](name, channel): A1,64
   Electrode[1](name, channel): A2,65
   Electrode[2](name, channel): A3,66
   Electrode[3](name, channel): A4,67
   Electrode[4](name, channel): B1,68
   Electrode[5](name, channel): B2,69
   Electrode[6](name, channel): B3,70
   Electrode[7](name, channel): B4,71
   Electrode[8](name, channel): C1,72
   Electrode[9](name, channel): C2,73
   Electrode[10](name, channel): C3,74
   Electrode[11](name, channel): C4,75
   Electrode[12](name, channel): D1,76
   Electrode[13](name, channel): D2,77
   Electrode[14](name, channel): D3,78
   Electrode[15](name, channel): D4,79
   Electrode[16](name, channel): S1,80
   Electrode[17](name, channel): S2,81
Catheter[3](name, num electrodes): ABL,4
   Electrode[0](name, channel): D,128
   Electrode[1](name, channel): 2,129
   Electrode[2](name, channel): 3,130
   Electrode[3](name, channel): 4,131
Catheter[4](name, num electrodes): DUO,20
   Electrode[0](name, channel): D,32
   Electrode[1](name, channel): 2,33
   Electrode[2](name, channel): 3,34
   Electrode[3](name, channel): 4,35
   Electrode[4](name, channel): 5,36
   Electrode[5](name, channel): 6,37
   Electrode[6](name, channel): 7,38
   Electrode[7](name, channel): 8,39
   Electrode[8](name, channel): 9,40
   Electrode[9](name, channel): 10,41
   Electrode[10](name, channel): 11,42
   Electrode[11](name, channel): 12,43
   Electrode[12](name, channel): 13,44
   Electrode[13](name, channel): 14,45
   Electrode[14](name, channel): 15,46
   Electrode[15](name, channel): 16,47
   Electrode[16](name, channel): 17,48
   Electrode[17](name, channel): 18,49
   Electrode[18](name, channel): 19,50
   Electrode[19](name, channel): 20,51

used channels : 
channel,catheter name,electrode name,is visible
0,CS,D,1
1,CS,2,1
2,CS,3,1
3,CS,4,1
4,CS,5,1
5,CS,6,1
6,CS,7,1
7,CS,8,1
8,CS,9,1
9,CS,10,1
14,HIS,D,0
15,HIS,2,0
24,HIS,3,0
25,HIS,4,0
32,DUO,D,0
33,DUO,2,0
34,DUO,3,0
35,DUO,4,0
36,DUO,5,0
37,DUO,6,0
38,DUO,7,0
39,DUO,8,0
40,DUO,9,0
41,DUO,10,0
42,DUO,11,0
43,DUO,12,0
44,DUO,13,0
45,DUO,14,0
46,DUO,15,0
47,DUO,16,0
48,DUO,17,0
49,DUO,18,0
50,DUO,19,0
51,DUO,20,0
64,GRID,A1,1
65,GRID,A2,1
66,GRID,A3,1
67,GRID,A4,1
68,GRID,B1,1
69,GRID,B2,1
70,GRID,B3,1
71,GRID,B4,1
72,GRID,C1,1
73,GRID,C2,1
74,GRID,C3,1
75,GRID,C4,1
76,GRID,D1,1
77,GRID,D2,1
78,GRID,D3,1
79,GRID,D4,1
80,GRID,S1,1
81,GRID,S2,1
128,ABL,D,1
129,ABL,2,1
130,ABL,3,1
131,ABL,4,1


Data Status Bits (ds)
------------------------------------------------
Name : Bit
------------------------------------------------
dataSyncError : 0
satRecovery : 1
runtimeSystemError : 2
impedancePatchingActive : 3
impSaturationOnDrivenPatch : 4
impSaturationOnNonDrivenPatch : 5
unused : 6-10
stimDetect : 11
ablationDetect : 12
zsourceOff : 13
nonHumanMode : 14
acqDataErr : 15

PIU Status Bits (ps)
-----------------------------------------
Name : Bit
-----------------------------------------
isPatchedPacket : 0
isSteeringTransition : 1
isFilterSettling : 2
isVelocityExceeded : 3
notebookEventMarker : 4
isOffsetNormMode : 5
isRespirationExceeded : 6
isSaturationRecovery : 7
isBioImpScalingError : 8
isPlaced : 9
isImpedanceDisabled : 10
isPatchLoose : 11
fitStatus : 12-15

fitStatus
------------------------------------------
Name : Value
------------------------------------------
GOOD_FIT : 0
BEYOND_CONFIDENCE : 1
WEAK_SIGNAL : 2
NOT_CONVERGED : 3
MAX_STATUS_GEO_CREATE : 3
PATCHED_PACKET_STATUS : 4
VELOCITY_EXCEEDED : 5
MAX_STATUS_DXL : 5
MAX_STATUS_AT_ENGUIDE : 5
STEERING_TRANSITION : 6
RESPIRATION_EXCEEDED : 7
FILTER_SETTLING : 8
MAX_STATUS_WEAK_FIT : 8
OFFSET_NORM_MODE : 9
MAX_STATUS_LOC_COMPUTE : 9
IN_SHEATH : 10
POOR_FIT : 11
EXCEPTION_THROWN : 12
IMPEDANCE_DATA_INVALID : 13
MAX_STATUS_LOC_DRAW : 13
UNCOMPUTED : 14
MAX_STATUS_T : 15

t_dws : timepoint as seen in DWS in HH:MM:SS.mSmSmS format
t_secs : DWS timepoint secs part
t_usecs : DWS timepoint usecs part
t_ref : timepoint relative to first timepoint in seconds

reliability : 0-unreliable, 1-reliable
c###x|y|z : channel ### x|y|z coordinate

Number of waves (columns): ,665                 
Number of samples (rows): ,16                  
t_dws,t_secs,t_usecs,t_ref,reliability,c0x,c0y,c0z,c0_ds,c0_ps,c1x,c1y,c1z,c1_ds,c1_ps,c2x,c2y,c2z,c2_ds,c2_ps,c3x,c3y,c3z,c3_ds,c3_ps,c4x,c4y,c4z,c4_ds,c4_ps,c5x,c5y,c5z,c5_ds,c5_ps,c6x,c6y,c6z,c6_ds,c6_ps,c7x,c7y,c7z,c7_ds,c7_ps,c8x,c8y,c8z,c8_ds,c8_ps,c9x,c9y,c9z,c9_ds,c9_ps,c10x,c10y,c10z,c10_ds,c10_ps,c11x,c11y,c11z,c11_ds,c11_ps,c12x,c12y,c12z,c12_ds,c12_ps,c13x,c13y,c13z,c13_ds,c13_ps,c14x,c14y,c14z,c14_ds,c14_ps,c15x,c15y,c15z,c15_ds,c15_ps,c16x,c16y,c16z,c16_ds,c16_ps,c17x,c17y,c17z,c17_ds,c17_ps,c18x,c18y,c18z,c18_ds,c18_ps,c19x,c19y,c19z,c19_ds,c19_ps,c20x,c20y,c20z,c20_ds,c20_ps,c21x,c21y,c21z,c21_ds,c21_ps,c22x,c22y,c22z,c22_ds,c22_ps,c23x,c23y,c23z,c23_ds,c23_ps,c24x,c24y,c24z,c24_ds,c24_ps,c25x,c25y,c25z,c25_ds,c25_ps,c26x,c26y,c26z,c26_ds,c26_ps,c27x,c27y,c27z,c27_ds,c27_ps,c28x,c28y,c28z,c28_ds,c28_ps,c29x,c29y,c29z,c29_ds,c29_ps,c30x,c30y,c30z,c30_ds,c30_ps,c31x,c31y,c31z,c31_ds,c31_ps,c32x,c32y,c32z,c32_ds,c32_ps,c33x,c33y,c33z,c33_ds,c33_ps,c34x,c34y,c34z,c34_ds,c34_ps,c35x,c35y,c35z,c35_ds,c35_ps,c36x,c36y,c36z,c36_ds,c36_ps,c37x,c37y,c37z,c37_ds,c37_ps,c38x,c38y,c38z,c38_ds,c38_ps,c39x,c39y,c39z,c39_ds,c39_ps,c40x,c40y,c40z,c40_ds,c40_ps,c41x,c41y,c41z,c41_ds,c41_ps,c42x,c42y,c42z,c42_ds,c42_ps,c43x,c43y,c43z,c43_ds,c43_ps,c44x,c44y,c44z,c44_ds,c44_ps,c45x,c45y,c45z,c45_ds,c45_ps,c46x,c46y,c46z,c46_ds,c46_ps,c47x,c47y,c47z,c47_ds,c47_ps,c48x,c48y,c48z,c48_ds,c48_ps,c49x,c49y,c49z,c49_ds,c49_ps,c50x,c50y,c50z,c50_ds,c50_ps,c51x,c51y,c51z,c51_ds,c51_ps,c52x,c52y,c52z,c52_ds,c52_ps,c53x,c53y,c53z,c53_ds,c53_ps,c54x,c54y,c54z,c54_ds,c54_ps,c55x,c55y,c55z,c55_ds,c55_ps,c56x,c56y,c56z,c56_ds,c56_ps,c57x,c57y,c57z,c57_ds,c57_ps,c58x,c58y,c58z,c58_ds,c58_ps,c59x,c59y,c59z,c59_ds,c59_ps,c60x,c60y,c60z,c60_ds,c60_ps,c61x,c61y,c61z,c61_ds,c61_ps,c62x,c62y,c62z,c62_ds,c62_ps,c63x,c63y,c63z,c63_ds,c63_ps,c64x,c64y,c64z,c64_ds,c64_ps,c65x,c65y,c65z,c65_ds,c65_ps,c66x,c66y,c66z,c66_ds,c66_ps,c67x,c67y,c67z,c67_ds,c67_ps,c68x,c68y,c68z,c68_ds,c68_ps,c69x,c69y,c69z,c69_ds,c69_ps,c70x,c70y,c70z,c70_ds,c70_ps,c71x,c71y,c71z,c71_ds,c71_ps,c72x,c72y,c72z,c72_ds,c72_ps,c73x,c73y,c73z,c73_ds,c73_ps,c74x,c74y,c74z,c74_ds,c74_ps,c75x,c75y,c75z,c75_ds,c75_ps,c76x,c76y,c76z,c76_ds,c76_ps,c77x,c77y,c77z,c77_ds,c77_ps,c78x,c78y,c78z,c78_ds,c78_ps,c79x,c79y,c79z,c79_ds,c79_ps,c80x,c80y,c80z,c80_ds,c80_ps,c81x,c81y,c81z,c81_ds,c81_ps,c82x,c82y,c82z,c82_ds,c82_ps,c83x,c83y,c83z,c83_ds,c83_ps,c84x,c84y,c84z,c84_ds,c84_ps,c85x,c85y,c85z,c85_ds,c85_ps,c86x,c86y,c86z,c86_ds,c86_ps,c87x,c87y,c87z,c87_ds,c87_ps,c88x,c88y,c88z,c88_ds,c88_ps,c89x,c89y,c89z,c89_ds,c89_ps,c90x,c90y,c90z,c90_ds,c90_ps,c91x,c91y,c91z,c91_ds,c91_ps,c92x,c92y,c92z,c92_ds,c92_ps,c93x,c93y,c93z,c93_ds,c93_ps,c94x,c94y,c94z,c94_ds,c94_ps,c95x,c95y,c95z,c95_ds,c95_ps,c96x,c96y,c96z,c96_ds,c96_ps,c97x,c97y,c97z,c97_ds,c97_ps,c98x,c98y,c98z,c98_ds,c98_ps,c99x,c99y,c99z,c99_ds,c99_ps,c100x,c100y,c100z,c100_ds,c100_ps,c101x,c101y,c101z,c101_ds,c101_ps,c102x,c102y,c102z,c102_ds,c102_ps,c103x,c103y,c103z,c103_ds,c103_ps,c104x,c104y,c104z,c104_ds,c104_ps,c105x,c105y,c105z,c105_ds,c105_ps,c106x,c106y,c106z,c106_ds,c106_ps,c107x,c107y,c107z,c107_ds,c107_ps,c108x,c108y,c108z,c108_ds,c108_ps,c109x,c109y,c109z,c109_ds,c109_ps,c110x,c110y,c110z,c110_ds,c110_ps,c111x,c111y,c111z,c111_ds,c111_ps,c112x,c112y,c112z,c112_ds,c112_ps,c113x,c113y,c113z,c113_ds,c113_ps,c114x,c114y,c114z,c114_ds,c114_ps,c115x,c115y,c115z,c115_ds,c115_ps,c116x,c116y,c116z,c116_ds,c116_ps,c117x,c117y,c117z,c117_ds,c117_ps,c118x,c118y,c118z,c118_ds,c118_ps,c119x,c119y,c119z,c119_ds,c119_ps,c120x,c120y,c120z,c120_ds,c120_ps,c121x,c121y,c121z,c121_ds,c121_ps,c122x,c122y,c122z,c122_ds,c122_ps,c123x,c123y,c123z,c123_ds,c123_ps,c124x,c124y,c124z,c124_ds,c124_ps,c125x,c125y,c125z,c125_ds,c125_ps,c126x,c126y,c126z,c126_ds,c126_ps,c127x,c127y,c127z,c127_ds,c127_ps,c128x,c128y,c128z,c128_ds,c128_ps,c129x,c129y,c129z,c129_ds,c129_ps,c130x,c130y,c130z,c130_ds,c130_ps,c131x,c131y,c131z,c131_ds,c131_ps,
